unit_id,cycle,timestamp,op_regime,op_setpoint_flow,ambient_temp_c,vibration_rms_mms,bearing_temp_c,casing_temp_c,motor_current_a,discharge_pressure_bar,suction_pressure_bar,flow_rate_m3h,motor_winding_temp_c,power_kw,oil_particle_count,coolant_flow_lpm,ambient_humidity_pct,pump_speed_rpm,gearbox_temp_c
PUMP_017,24,2024-05-04 23:00:00,1,116.28,24.08,1.679,54.5,49.84,45.25,8.833,1.261,110.85,73.14,28.35,,11.99,70.2,2956.2,38.75
PUMP_017,25,2024-05-05 00:00:00,1,112.97,24.37,2.36,56.06,52.04,44.85,8.877,1.191,109.16,67.6,28.02,,12.016,56.4,2960.9,38.41
PUMP_017,26,2024-05-05 01:00:00,1,115.25,24.4,2.131,57.48,51.71,43.93,8.921,1.187,109.51,75.5,26.68,,12.004,64.6,2953.6,38.77
PUMP_017,27,2024-05-05 02:00:00,1,113.46,24.41,2.11,57.92,51.73,44.59,8.741,1.218,106.41,73.18,27.47,,12.0,69.3,2957.1,38.53
PUMP_017,28,2024-05-05 03:00:00,1,116.91,24.84,2.174,56.89,50.03,45.38,8.683,1.206,105.79,73.91,28.3,,11.971,52.6,2954.8,37.73
PUMP_017,29,2024-05-05 04:00:00,1,115.22,25.04,1.78,57.18,50.31,43.11,8.893,1.22,108.68,68.32,26.95,,12.009,54.4,2955.7,37.55
PUMP_017,30,2024-05-05 05:00:00,1,117.75,25.22,2.427,57.05,50.3,43.07,8.732,1.193,113.44,70.32,27.15,51.1,11.993,45.9,2954.8,37.21
PUMP_017,31,2024-05-05 06:00:00,1,113.32,25.02,2.044,55.95,50.7,44.36,8.545,1.264,107.94,72.13,28.23,,12.004,65.7,2957.0,36.13
PUMP_017,32,2024-05-05 07:00:00,1,115.41,24.41,1.949,54.73,48.85,42.86,8.983,1.263,107.66,69.06,26.58,,11.972,70.8,2952.0,35.9
PUMP_017,33,2024-05-05 08:00:00,1,114.98,24.5,2.705,55.82,47.55,42.63,8.831,1.252,108.16,72.04,26.05,,12.004,59.7,2955.2,36.21
PUMP_017,34,2024-05-05 09:00:00,1,115.46,24.5,2.083,57.64,52.66,42.58,8.825,1.248,107.63,74.04,26.81,,12.003,36.7,2957.8,36.38
PUMP_017,35,2024-05-05 10:00:00,1,113.98,24.69,1.961,57.65,52.25,44.16,8.773,1.145,107.61,70.51,27.95,,11.997,65.6,2956.8,36.54
PUMP_017,36,2024-05-05 11:00:00,1,110.95,24.72,2.388,56.48,51.24,42.2,8.906,1.223,103.46,74.18,26.75,,11.987,63.7,2955.8,37.11
PUMP_017,37,2024-05-05 12:00:00,1,116.22,24.74,2.258,55.8,48.87,43.67,8.63,1.253,111.53,72.39,27.33,,12.017,49.7,2955.2,36.88
PUMP_017,38,2024-05-05 13:00:00,1,115.1,24.74,2.454,58.51,51.29,40.95,8.797,1.272,108.36,67.79,26.28,,11.989,52.6,2954.1,36.42
PUMP_017,39,2024-05-05 14:00:00,1,113.5,24.47,2.231,56.44,51.46,44.44,8.832,1.21,107.08,69.59,27.5,,12.014,56.3,2954.1,36.62
PUMP_017,40,2024-05-05 15:00:00,0,84.1,24.0,2.158,53.13,48.58,38.5,9.267,1.3,77.7,66.16,24.62,73.0,12.016,69.0,2951.1,36.76
PUMP_017,41,2024-05-05 16:00:00,0,82.9,23.78,2.443,50.76,45.95,37.86,8.973,1.261,77.22,62.32,23.13,,11.988,64.3,2956.3,36.26
PUMP_017,42,2024-05-05 17:00:00,0,81.65,23.51,1.751,52.28,49.93,39.12,9.272,1.145,74.87,66.14,23.46,,12.011,57.2,2958.4,36.19
PUMP_017,43,2024-05-05 18:00:00,0,86.87,23.5,1.837,53.8,47.7,38.77,9.14,1.244,83.89,65.31,23.68,,11.994,69.6,2955.7,36.4
PUMP_017,44,2024-05-05 19:00:00,0,86.03,23.09,1.562,50.63,42.43,37.35,9.109,1.214,80.01,64.79,23.05,,12.01,71.9,2955.0,36.51
PUMP_017,45,2024-05-05 20:00:00,0,82.57,22.97,2.071,52.4,48.19,37.28,8.99,1.223,77.83,63.2,23.24,,11.986,37.2,2956.5,36.8
PUMP_017,46,2024-05-05 21:00:00,0,89.54,23.45,2.02,53.01,48.65,38.87,9.483,1.289,81.65,64.8,23.84,,11.998,38.0,2949.7,36.54
PUMP_017,47,2024-05-05 22:00:00,0,82.97,23.43,2.318,54.37,49.43,38.69,9.176,1.259,75.98,67.31,24.15,,12.001,55.5,2953.7,35.97
PUMP_017,48,2024-05-05 23:00:00,0,86.29,23.44,2.01,53.82,49.59,37.84,9.224,1.226,80.66,63.6,23.84,,12.0,68.6,2954.8,35.6
PUMP_017,49,2024-05-06 00:00:00,0,85.01,23.45,2.011,54.79,48.78,36.51,9.054,1.22,79.35,65.42,22.91,,12.006,39.7,2950.7,35.95
PUMP_017,50,2024-05-06 01:00:00,0,82.73,23.5,2.097,53.71,50.45,38.93,8.992,1.264,78.1,67.95,24.19,50.8,11.988,72.1,2955.4,36.36
PUMP_017,51,2024-05-06 02:00:00,0,85.63,23.37,2.006,53.83,46.94,38.16,9.296,1.239,83.65,64.84,24.26,,11.992,40.9,2950.4,36.3
PUMP_017,52,2024-05-06 03:00:00,0,84.67,23.33,2.174,51.47,47.43,38.06,9.014,1.274,76.3,63.51,23.39,,12.011,64.9,2956.7,36.9
PUMP_017,53,2024-05-06 04:00:00,0,83.85,23.19,2.156,51.48,46.52,35.56,9.358,1.213,80.32,63.51,22.1,,11.994,69.5,2955.6,36.84
PUMP_017,54,2024-05-06 05:00:00,0,87.37,22.82,2.253,54.99,51.26,38.6,9.422,1.23,82.86,60.69,23.83,,11.993,37.0,2954.5,36.63
PUMP_017,55,2024-05-06 06:00:00,0,86.12,23.11,2.081,52.27,46.78,38.08,9.086,1.201,79.89,62.29,23.99,,11.987,71.5,2956.9,36.07
PUMP_017,56,2024-05-06 07:00:00,0,86.29,22.89,2.296,52.21,48.04,37.65,9.126,1.223,80.34,65.11,23.3,,11.993,71.2,2955.4,36.04
PUMP_017,57,2024-05-06 08:00:00,0,84.61,23.29,2.334,49.96,46.6,37.39,8.855,1.332,81.24,66.27,23.47,,11.985,41.3,2956.2,36.46
PUMP_017,58,2024-05-06 09:00:00,0,85.63,23.1,2.121,54.4,49.65,38.25,8.958,1.215,80.3,63.79,24.16,,12.011,44.0,2955.7,36.97
PUMP_017,59,2024-05-06 10:00:00,0,84.95,22.76,2.205,51.63,46.46,38.58,9.266,1.225,79.24,66.31,23.83,,11.993,72.0,2952.8,37.4
PUMP_017,60,2024-05-06 11:00:00,0,85.9,23.25,2.205,52.07,48.4,37.83,9.346,1.211,78.96,66.23,22.94,59.6,11.984,76.5,2958.9,37.6
PUMP_017,61,2024-05-06 12:00:00,0,83.25,22.88,1.968,54.63,49.55,38.69,9.08,1.236,76.81,63.27,24.01,,11.997,55.8,2958.1,38.23
PUMP_017,62,2024-05-06 13:00:00,0,80.73,22.31,2.179,50.4,47.27,37.16,9.099,1.24,73.82,63.62,22.85,,11.979,40.4,2956.1,37.85
PUMP_017,63,2024-05-06 14:00:00,0,87.44,21.95,2.517,55.1,52.18,37.62,8.974,1.291,83.49,62.31,23.19,,11.987,47.0,2955.4,38.32
PUMP_017,64,2024-05-06 15:00:00,0,84.97,21.91,2.567,52.33,48.19,38.83,9.032,1.226,78.49,66.11,23.2,,12.02,49.5,2956.9,38.43
PUMP_017,65,2024-05-06 16:00:00,0,86.03,21.58,2.468,53.29,47.15,37.86,9.35,1.246,78.82,64.82,22.95,,11.984,62.1,2958.2,38.52
PUMP_017,66,2024-05-06 17:00:00,0,83.77,21.44,2.16,52.55,51.1,39.78,9.217,1.167,78.88,66.45,25.09,,11.998,66.0,2959.8,37.95
PUMP_017,67,2024-05-06 18:00:00,0,84.6,20.93,2.689,51.91,49.21,38.5,8.942,1.206,78.07,64.79,23.61,,12.033,61.1,2953.6,38.09
PUMP_017,68,2024-05-06 19:00:00,0,87.74,21.2,2.94,52.73,49.26,37.21,9.248,1.284,84.79,63.24,23.66,,12.004,73.3,2957.6,38.55
PUMP_017,69,2024-05-06 20:00:00,0,85.65,21.31,2.658,52.73,48.0,36.86,9.481,1.206,80.42,66.39,22.7,,11.992,35.5,2954.8,37.7
PUMP_017,70,2024-05-06 21:00:00,0,88.97,20.99,2.543,52.29,49.1,38.99,9.12,1.27,83.79,61.46,24.48,42.6,11.97,51.8,2951.0,38.01
PUMP_017,71,2024-05-06 22:00:00,0,86.6,20.41,2.363,55.98,47.3,37.75,9.083,1.202,81.56,64.47,23.43,,12.003,47.5,2957.1,37.1
PUMP_017,72,2024-05-06 23:00:00,0,83.8,20.19,2.612,52.81,50.65,39.14,9.244,1.232,79.49,63.74,24.63,,11.988,67.3,2958.7,36.53
PUMP_017,73,2024-05-07 00:00:00,0,85.79,20.35,2.529,51.71,48.96,37.84,9.298,1.307,81.59,67.93,23.48,,12.008,64.3,2957.4,36.49
PUMP_017,74,2024-05-07 01:00:00,0,88.03,20.62,2.642,51.58,47.26,38.56,9.273,1.267,82.59,68.38,24.11,,11.99,73.3,2954.6,37.13
PUMP_017,75,2024-05-07 02:00:00,0,85.4,20.56,3.054,54.93,51.01,38.06,9.123,1.159,78.43,66.05,24.21,,12.004,48.5,2956.0,37.08
PUMP_017,76,2024-05-07 03:00:00,2,149.16,20.43,3.694,61.22,54.72,51.6,8.208,1.305,139.74,79.31,32.17,,12.022,71.8,2956.7,37.26
PUMP_017,77,2024-05-07 04:00:00,2,150.54,20.29,3.43,63.35,53.66,52.05,8.037,1.134,141.37,83.5,31.97,,12.01,58.1,2956.4,36.9
PUMP_017,78,2024-05-07 05:00:00,2,143.78,20.36,3.581,66.25,57.33,51.42,8.099,1.25,132.3,79.21,31.12,,11.98,41.6,2958.1,36.82
PUMP_017,79,2024-05-07 06:00:00,2,149.26,20.58,3.603,64.04,56.19,52.02,8.304,1.157,136.68,78.04,32.19,,12.001,70.7,2957.4,36.8
PUMP_017,80,2024-05-07 07:00:00,2,150.42,20.55,3.542,64.34,55.62,49.91,8.186,1.125,139.19,77.02,31.12,62.5,12.014,45.0,2953.6,37.45
PUMP_017,81,2024-05-07 08:00:00,2,146.62,20.46,3.363,63.35,54.85,51.83,8.286,1.155,134.42,80.84,32.18,,11.977,67.7,2955.1,37.15
PUMP_017,82,2024-05-07 09:00:00,2,149.88,20.65,3.954,64.15,57.05,51.5,8.221,1.147,139.82,77.64,31.56,,12.025,58.1,2953.7,36.89
PUMP_017,83,2024-05-07 10:00:00,2,147.99,21.02,4.093,64.01,55.87,51.26,8.258,1.15,137.58,83.35,31.83,,12.002,57.1,2955.4,37.32
PUMP_017,84,2024-05-07 11:00:00,2,144.95,20.95,3.698,64.83,58.95,49.37,8.251,1.174,136.09,79.82,30.88,,12.009,58.0,2950.3,37.22
PUMP_017,85,2024-05-07 12:00:00,2,149.42,20.97,3.74,66.72,56.39,50.04,8.343,1.19,141.27,78.63,31.58,,11.995,76.9,2959.8,37.27
PUMP_017,86,2024-05-07 13:00:00,2,147.98,20.79,4.184,64.14,56.31,51.77,8.354,1.227,139.23,83.03,31.99,,12.001,60.1,2953.1,37.44
PUMP_017,87,2024-05-07 14:00:00,2,147.87,20.81,3.847,63.82,54.1,51.9,8.24,1.178,139.34,82.67,33.14,,11.987,36.9,2953.7,37.19
PUMP_017,88,2024-05-07 15:00:00,2,149.16,20.57,3.725,64.89,57.19,51.97,8.213,1.171,141.36,84.17,32.78,,12.023,76.1,2955.2,36.37
PUMP_017,89,2024-05-07 16:00:00,2,146.29,20.93,4.019,66.39,55.48,51.62,8.233,1.139,136.62,78.2,32.06,,12.027,47.1,2951.6,36.8
PUMP_017,90,2024-05-07 17:00:00,2,149.39,21.15,4.53,64.85,56.59,50.57,8.133,1.155,135.86,77.9,31.45,43.1,12.032,55.2,2954.2,36.84
PUMP_017,91,2024-05-07 18:00:00,2,146.36,21.59,4.122,65.8,58.54,50.75,8.374,1.146,134.38,84.24,32.01,,11.974,70.4,2955.4,36.33
PUMP_017,92,2024-05-07 19:00:00,2,150.72,21.45,4.155,66.28,57.16,49.8,8.157,1.11,142.06,76.46,30.49,,12.005,38.6,2959.1,36.64
PUMP_017,93,2024-05-07 20:00:00,2,150.05,21.96,4.264,68.58,57.09,51.84,8.207,1.266,140.93,79.42,31.8,,12.006,45.0,2955.4,37.45
PUMP_017,94,2024-05-07 21:00:00,2,150.77,22.02,4.161,67.15,59.06,53.46,8.248,1.173,142.38,81.8,32.6,,11.989,72.7,2954.0,37.92
PUMP_017,95,2024-05-07 22:00:00,2,148.84,21.99,4.188,64.99,56.78,51.69,8.263,1.172,143.99,79.4,31.93,,12.006,40.0,2952.2,38.76
PUMP_017,96,2024-05-07 23:00:00,2,147.24,22.31,4.522,63.45,55.12,51.12,8.255,1.21,138.27,82.27,31.34,,11.978,57.2,2960.3,38.26
PUMP_017,97,2024-05-08 00:00:00,2,146.7,22.05,4.309,66.68,55.89,51.85,8.199,1.057,137.25,79.92,31.99,,12.022,43.0,2955.2,38.36
PUMP_017,98,2024-05-08 01:00:00,2,146.59,22.06,4.634,65.75,54.32,51.74,8.428,1.249,137.84,84.41,32.05,,11.977,50.2,2955.2,38.51
PUMP_017,99,2024-05-08 02:00:00,2,147.69,22.02,4.875,66.23,60.43,50.33,8.221,1.124,136.39,83.49,30.65,,12.004,69.0,2951.6,38.46
PUMP_017,100,2024-05-08 03:00:00,2,146.76,22.12,4.98,65.76,55.89,52.15,8.176,1.122,138.62,82.8,32.86,51.8,12.012,76.2,2956.3,38.33
PUMP_017,101,2024-05-08 04:00:00,2,148.58,22.01,4.93,66.6,55.8,51.85,8.439,1.134,138.83,81.77,32.61,,11.991,59.7,2953.5,37.14
PUMP_017,102,2024-05-08 05:00:00,2,146.55,21.88,4.746,66.78,57.88,51.83,8.101,1.194,139.86,80.66,31.93,,12.021,50.6,2958.7,37.82
PUMP_017,103,2024-05-08 06:00:00,1,113.88,21.78,4.625,62.52,53.11,46.8,8.932,1.269,103.88,74.4,29.64,,11.973,38.4,2956.2,37.18
PUMP_017,104,2024-05-08 07:00:00,1,114.31,21.71,4.898,62.01,55.05,44.95,8.436,1.248,106.84,72.54,28.08,,12.0,52.3,2955.3,37.54
PUMP_017,105,2024-05-08 08:00:00,1,113.6,21.73,5.054,62.17,56.44,46.72,8.64,1.162,105.14,78.33,29.44,,11.975,70.0,2951.7,37.54
PUMP_017,106,2024-05-08 09:00:00,1,114.38,22.05,4.918,64.02,54.02,44.37,8.472,1.108,105.15,75.57,27.02,,11.988,67.5,2954.8,37.53
PUMP_017,107,2024-05-08 10:00:00,1,116.05,21.51,4.9,63.55,54.86,43.79,8.508,1.162,109.4,73.55,27.07,,11.993,50.3,2954.5,37.45
PUMP_017,108,2024-05-08 11:00:00,1,113.41,21.7,5.189,63.79,56.11,44.45,8.741,1.152,105.39,78.07,27.87,,11.992,42.3,2955.3,37.53
PUMP_017,109,2024-05-08 12:00:00,1,112.83,21.59,5.174,63.96,53.75,46.27,8.716,1.11,107.46,75.3,28.66,,12.019,58.4,2950.1,37.78
PUMP_017,110,2024-05-08 13:00:00,1,114.68,21.54,5.103,63.11,53.65,44.57,8.596,1.198,106.2,78.03,27.62,87.3,11.982,70.8,2952.7,38.16
PUMP_017,111,2024-05-08 14:00:00,1,112.95,21.27,5.532,66.39,56.98,44.01,8.883,1.174,104.77,78.11,27.3,,11.977,59.2,2953.8,38.11
PUMP_017,112,2024-05-08 15:00:00,1,117.41,21.28,5.56,67.41,60.76,45.64,8.815,1.192,112.79,76.57,28.49,,11.994,58.3,2956.3,37.63
PUMP_017,113,2024-05-08 16:00:00,2,146.74,21.18,5.78,71.64,59.29,52.02,8.156,1.17,134.96,81.64,32.28,,12.002,65.4,2950.2,37.13
PUMP_017,114,2024-05-08 17:00:00,2,148.09,21.13,6.003,68.0,57.78,52.93,7.924,1.167,137.1,83.02,33.41,,12.008,40.6,2958.5,37.55
PUMP_017,115,2024-05-08 18:00:00,2,148.82,21.27,6.22,69.7,63.03,51.84,8.28,1.135,134.08,90.68,31.73,,12.017,61.6,2958.1,37.44
PUMP_017,116,2024-05-08 19:00:00,2,145.73,21.43,5.994,71.76,61.84,51.66,8.088,1.202,135.38,83.37,32.05,,11.968,38.4,2952.5,37.03
PUMP_017,117,2024-05-08 20:00:00,2,146.48,21.79,6.304,70.14,57.05,54.03,8.185,1.115,137.88,84.06,33.74,,12.025,41.9,2961.2,36.74
PUMP_017,118,2024-05-08 21:00:00,2,146.87,21.64,6.756,70.49,59.47,51.83,8.246,1.108,137.76,83.82,31.62,,11.988,37.2,2955.6,36.7
PUMP_017,119,2024-05-08 22:00:00,2,149.41,21.81,6.59,69.91,60.32,51.87,8.086,1.122,139.7,83.14,32.0,,11.996,61.4,2954.7,36.18
PUMP_017,120,2024-05-08 23:00:00,2,151.3,21.97,6.63,71.52,62.66,53.08,8.3,1.152,139.82,86.26,32.95,68.7,12.0,76.5,2956.5,36.17
PUMP_017,121,2024-05-09 00:00:00,2,151.34,21.99,7.219,71.22,62.38,50.2,8.08,1.156,140.93,82.75,31.72,,11.967,41.4,2956.0,36.67
PUMP_017,122,2024-05-09 01:00:00,2,150.29,22.41,7.157,69.49,60.01,53.42,8.194,1.113,139.58,83.83,33.14,,11.994,55.2,2955.3,36.63
PUMP_017,123,2024-05-09 02:00:00,2,145.77,22.25,7.367,74.41,63.44,54.41,8.218,1.112,135.93,86.05,34.0,,12.015,73.4,2952.3,35.92
PUMP_017,124,2024-05-09 03:00:00,2,146.42,22.29,7.123,73.77,60.0,53.63,8.233,1.175,136.8,85.22,33.54,,12.009,71.6,2953.9,36.27
PUMP_017,125,2024-05-09 04:00:00,2,150.5,22.37,7.376,71.82,59.65,51.97,8.336,1.069,139.76,86.14,31.1,,11.992,53.2,2955.9,36.71
PUMP_017,126,2024-05-09 05:00:00,2,150.75,22.07,7.575,75.02,60.82,52.3,7.998,1.23,140.57,85.97,32.44,,12.003,67.0,2957.1,37.18
PUMP_017,127,2024-05-09 06:00:00,2,149.43,22.38,7.767,74.39,63.9,53.06,7.952,1.106,139.11,84.1,32.69,,12.007,36.9,2958.6,37.2
PUMP_017,128,2024-05-09 07:00:00,2,149.45,22.36,8.417,76.08,64.01,53.38,8.053,1.108,138.17,89.04,33.67,,11.996,67.5,2953.9,38.13
PUMP_017,129,2024-05-09 08:00:00,2,147.23,22.47,8.004,75.87,63.48,54.56,8.485,1.129,137.26,88.65,34.06,,12.007,66.2,2955.2,38.43
PUMP_017,130,2024-05-09 09:00:00,2,151.09,22.86,8.395,74.27,64.59,54.57,8.259,1.133,138.68,85.07,34.14,136.8,11.988,60.1,2953.3,39.62
PUMP_017,131,2024-05-09 10:00:00,2,146.68,22.91,8.838,76.51,64.54,53.02,8.007,1.084,136.84,87.84,33.05,,11.986,39.9,2957.7,40.16
PUMP_017,132,2024-05-09 11:00:00,2,145.1,22.92,8.84,76.93,65.71,52.8,8.027,1.122,133.25,86.3,32.75,,11.996,47.7,2954.2,40.64
PUMP_017,133,2024-05-09 12:00:00,2,149.44,22.94,8.598,77.75,65.67,52.63,8.065,1.069,139.04,89.34,32.94,,11.964,42.4,2953.5,40.39
PUMP_017,134,2024-05-09 13:00:00,2,146.95,22.69,8.996,78.06,66.02,53.97,8.097,1.08,137.45,89.14,33.41,,12.01,37.5,2955.2,40.01
PUMP_017,135,2024-05-09 14:00:00,2,145.66,22.59,8.894,79.85,64.34,54.42,8.139,1.038,133.97,90.07,34.21,,12.001,73.7,2950.8,40.06
PUMP_017,136,2024-05-09 15:00:00,2,149.58,22.56,9.007,78.78,66.67,53.57,8.138,1.105,140.75,86.32,32.75,,11.997,42.8,2956.4,39.98
PUMP_017,137,2024-05-09 16:00:00,2,144.71,22.58,9.385,76.92,64.71,53.57,8.199,1.091,137.35,85.8,33.59,,12.012,43.9,2954.2,39.77
PUMP_017,138,2024-05-09 17:00:00,2,148.82,22.93,9.556,78.58,64.46,55.53,8.297,1.015,137.27,85.12,34.23,,12.006,65.1,2961.9,39.72
PUMP_017,139,2024-05-09 18:00:00,2,147.2,23.16,9.625,77.4,65.34,54.3,8.013,1.066,136.52,93.51,33.9,,12.016,48.8,2953.5,39.64
PUMP_017,140,2024-05-09 19:00:00,2,150.88,23.01,9.623,80.76,68.42,51.91,7.997,1.09,142.12,90.55,31.54,178.5,12.024,52.4,2954.3,39.38
PUMP_017,141,2024-05-09 20:00:00,2,148.82,23.0,9.712,78.5,64.88,53.79,7.971,1.123,135.32,91.39,33.42,,12.005,37.4,2957.5,39.64
PUMP_017,142,2024-05-09 21:00:00,2,149.93,23.36,9.703,82.95,66.79,54.07,7.975,1.035,139.26,86.81,33.42,,11.989,74.9,2957.0,39.34
PUMP_017,143,2024-05-09 22:00:00,2,146.05,22.92,10.219,80.11,65.02,53.71,8.053,1.072,135.03,90.78,33.25,,12.011,77.8,2957.6,39.33
PUMP_017,144,2024-05-09 23:00:00,2,144.95,22.87,10.415,80.88,64.48,55.16,8.08,1.037,135.88,86.78,33.44,,11.989,50.8,2954.3,38.84
PUMP_017,145,2024-05-10 00:00:00,2,147.35,22.54,10.743,80.79,66.26,53.79,8.215,1.108,136.26,90.94,33.33,,11.989,44.3,2952.1,38.88
PUMP_017,146,2024-05-10 01:00:00,2,149.1,23.15,10.353,80.93,67.49,53.27,7.892,1.049,138.98,90.42,33.05,,11.996,65.3,2961.7,38.96
PUMP_017,147,2024-05-10 02:00:00,2,148.13,23.34,10.929,81.64,69.67,53.59,8.023,1.094,135.98,90.1,32.48,,12.017,67.6,2956.3,38.58
PUMP_017,148,2024-05-10 03:00:00,2,150.07,23.22,11.041,83.11,66.81,54.91,7.86,1.057,140.61,89.92,33.54,,12.011,41.6,2955.6,38.6
PUMP_017,149,2024-05-10 04:00:00,2,148.98,23.21,11.268,83.32,68.69,53.16,8.015,1.0,136.22,93.28,32.99,,12.013,55.9,2957.0,38.56
PUMP_017,150,2024-05-10 05:00:00,2,146.11,23.01,11.788,83.23,68.13,54.01,8.302,1.063,136.67,90.49,33.61,274.4,12.002,43.4,2951.7,38.38
PUMP_017,151,2024-05-10 06:00:00,2,148.84,23.5,11.994,84.68,69.03,55.29,7.929,1.016,137.91,94.14,34.21,,12.009,45.1,2953.9,38.2
PUMP_017,152,2024-05-10 07:00:00,2,148.31,22.93,12.127,84.09,66.36,53.38,8.258,1.105,133.48,91.89,33.08,,12.009,56.2,2952.4,38.38
PUMP_017,153,2024-05-10 08:00:00,2,150.29,23.01,12.1,85.3,67.93,53.75,7.823,1.13,139.16,92.93,33.3,,11.99,52.2,2955.4,38.39
PUMP_017,154,2024-05-10 09:00:00,2,146.33,22.99,12.235,88.13,74.01,53.24,7.864,1.08,136.27,93.54,32.76,,12.009,55.4,2951.6,38.77
PUMP_017,155,2024-05-10 10:00:00,2,146.81,22.74,12.793,85.62,71.17,54.04,7.871,1.026,133.73,93.66,33.39,,12.0,51.5,2956.7,38.36
PUMP_017,156,2024-05-10 11:00:00,2,148.71,22.67,13.131,86.51,70.65,54.45,7.93,1.05,136.08,93.54,33.16,,11.994,38.1,2958.0,38.28
PUMP_017,157,2024-05-10 12:00:00,2,150.54,22.27,13.319,85.95,70.56,54.79,7.879,1.057,139.25,97.3,33.69,,11.995,38.3,2957.9,38.04
PUMP_017,158,2024-05-10 13:00:00,2,147.64,22.66,13.26,87.56,72.03,54.27,7.99,1.086,135.51,95.76,33.59,,11.992,46.3,2956.1,38.06
PUMP_017,159,2024-05-10 14:00:00,2,149.07,22.67,13.369,89.05,71.21,54.83,7.525,1.032,138.15,89.43,34.44,,11.996,57.5,2955.5,38.17
PUMP_017,160,2024-05-10 15:00:00,1,115.06,22.9,13.357,83.45,67.63,49.14,8.246,1.083,105.27,85.97,30.43,407.1,12.0,44.2,2954.0,37.7
PUMP_017,161,2024-05-10 16:00:00,1,114.92,22.78,13.601,83.24,67.18,48.65,8.611,0.996,103.31,89.34,31.0,,12.01,61.9,2956.1,37.93
PUMP_017,162,2024-05-10 17:00:00,1,117.07,23.11,13.543,85.77,70.01,50.36,8.173,1.07,111.11,85.52,31.99,,12.023,67.8,2954.7,38.8
PUMP_017,163,2024-05-10 18:00:00,1,115.2,23.12,13.83,86.5,68.5,47.92,8.301,1.023,105.02,87.32,29.76,,12.009,73.4,2950.3,38.87
PUMP_017,164,2024-05-10 19:00:00,1,114.2,23.39,14.877,87.3,69.75,48.22,8.417,1.055,104.78,87.78,29.75,,12.002,75.6,2953.5,38.52
PUMP_017,165,2024-05-10 20:00:00,1,114.1,23.53,14.257,85.5,70.34,48.85,8.323,1.009,107.26,90.84,31.21,,11.97,50.7,2957.0,38.4
PUMP_017,166,2024-05-10 21:00:00,1,114.45,23.52,14.814,89.52,71.66,48.35,8.209,1.063,106.08,86.43,30.29,,12.036,75.6,2952.2,38.27
PUMP_017,167,2024-05-10 22:00:00,1,113.75,23.77,14.72,87.73,68.4,48.88,8.368,1.069,104.86,87.03,30.49,,11.989,72.6,2952.1,38.01
PUMP_017,168,2024-05-10 23:00:00,1,114.57,24.82,15.069,87.69,70.43,47.27,8.409,1.031,106.39,89.91,29.05,,11.99,48.6,2954.5,38.3
PUMP_018,1,2024-07-31 00:00:00,0,89.26,23.94,1.849,52.2,49.61,37.42,9.151,1.241,85.39,60.27,23.9,,11.987,59.2,2956.4,38.1
PUMP_018,2,2024-07-31 01:00:00,0,81.8,24.27,1.834,51.31,46.05,37.91,9.328,1.177,77.75,61.98,23.68,,11.999,65.8,2952.5,38.04
PUMP_018,3,2024-07-31 02:00:00,0,84.69,24.1,1.452,52.79,47.27,37.76,9.483,1.204,78.92,64.87,23.38,,11.99,63.4,2954.2,37.71
PUMP_018,4,2024-07-31 03:00:00,0,82.47,23.99,2.157,53.25,49.61,36.94,9.192,1.294,81.04,61.86,22.82,,11.997,66.0,2953.1,38.52
PUMP_018,5,2024-07-31 04:00:00,0,85.21,24.39,2.009,52.84,47.94,37.48,9.264,1.216,77.65,62.23,24.2,,12.026,55.6,2958.3,38.1
PUMP_018,6,2024-07-31 05:00:00,0,85.64,24.3,1.545,52.27,50.1,37.49,9.187,1.247,79.54,62.29,22.97,,11.992,49.6,2953.2,38.1
PUMP_018,7,2024-07-31 06:00:00,0,83.84,24.18,1.866,50.15,44.79,37.66,9.228,1.253,77.88,65.58,23.92,,12.003,64.5,2952.0,37.96
PUMP_018,8,2024-07-31 07:00:00,0,83.98,24.02,1.766,54.18,50.83,36.38,9.08,1.195,79.11,63.98,22.37,,12.025,46.6,2956.0,37.42
PUMP_018,9,2024-07-31 08:00:00,0,82.62,23.53,1.866,52.08,51.21,37.34,9.388,1.263,79.48,67.02,23.03,,12.004,62.1,2954.6,37.78
PUMP_018,10,2024-07-31 09:00:00,0,85.81,23.79,1.843,52.41,48.65,38.82,9.14,1.311,81.99,63.23,24.15,48.5,12.018,38.9,2958.3,37.98
PUMP_018,11,2024-07-31 10:00:00,0,84.16,23.78,1.968,51.08,46.25,38.39,9.057,1.249,79.31,63.62,24.11,,12.009,58.1,2955.5,38.08
PUMP_018,12,2024-07-31 11:00:00,0,85.76,24.04,2.17,51.72,46.45,37.64,9.1,1.239,78.49,64.61,22.8,,12.016,65.9,2955.4,37.82
PUMP_018,13,2024-07-31 12:00:00,0,84.06,24.0,1.875,53.53,48.55,36.94,9.286,1.204,80.54,62.88,22.82,,12.0,48.6,2956.9,38.05
PUMP_018,14,2024-07-31 13:00:00,0,85.44,23.9,1.934,53.02,49.48,38.09,9.108,1.239,78.5,61.13,24.15,,12.01,74.5,2955.9,37.95
PUMP_018,15,2024-07-31 14:00:00,0,86.33,23.73,2.167,51.6,45.3,38.87,9.396,1.272,80.5,63.37,24.62,,12.028,38.1,2956.7,38.14
